method,bag_percent,n_groups,steps
front-to-back,0.5,10,217
front-to-back,0.5,10,198
front-to-back,0.5,10,206
front-to-back,0.5,10,218
front-to-back,0.5,10,221
front-to-back,0.5,10,214
front-to-back,0.5,10,197
front-to-back,0.5,10,228
front-to-back,0.5,10,210
front-to-back,0.5,10,216
front-to-back,0.5,10,208
front-to-back,0.5,10,221
front-to-back,0.5,10,228
front-to-back,0.5,10,232
front-to-back,0.5,10,229
front-to-back,0.5,10,206
front-to-back,0.5,10,219
front-to-back,0.5,10,201
front-to-back,0.5,10,212
front-to-back,0.5,10,217
front-to-back,0.5,10,206
front-to-back,0.5,10,227
front-to-back,0.5,10,213
front-to-back,0.5,10,211
front-to-back,0.5,10,232
front-to-back,0.5,10,227
front-to-back,0.5,10,222
front-to-back,0.5,10,202
front-to-back,0.5,10,217
front-to-back,0.5,10,226
front-to-back,0.5,10,220
front-to-back,0.5,10,221
front-to-back,0.5,10,220
front-to-back,0.5,10,215
front-to-back,0.5,10,207
front-to-back,0.5,10,212
front-to-back,0.5,10,213
front-to-back,0.5,10,211
front-to-back,0.5,10,217
front-to-back,0.5,10,218
front-to-back,0.5,10,210
front-to-back,0.5,10,214
front-to-back,0.5,10,225
front-to-back,0.5,10,213
front-to-back,0.5,10,209
front-to-back,0.5,10,229
front-to-back,0.5,10,210
front-to-back,0.5,10,220
front-to-back,0.5,10,216
front-to-back,0.5,10,209
front-to-back,0.5,10,225
front-to-back,0.5,10,210
front-to-back,0.5,10,219
front-to-back,0.5,10,212
front-to-back,0.5,10,204
front-to-back,0.5,10,223
front-to-back,0.5,10,215
front-to-back,0.5,10,229
front-to-back,0.5,10,223
front-to-back,0.5,10,227
front-to-back,0.5,10,219
front-to-back,0.5,10,209
front-to-back,0.5,10,205
front-to-back,0.5,10,203
front-to-back,0.5,10,205
front-to-back,0.5,10,212
front-to-back,0.5,10,213
front-to-back,0.5,10,217
front-to-back,0.5,10,206
front-to-back,0.5,10,216
front-to-back,0.5,10,221
front-to-back,0.5,10,216
front-to-back,0.5,10,203
front-to-back,0.5,10,214
front-to-back,0.5,10,213
front-to-back,0.5,10,213
front-to-back,0.5,10,224
front-to-back,0.5,10,202
front-to-back,0.5,10,237
front-to-back,0.5,10,215
front-to-back,0.5,10,228
front-to-back,0.5,10,216
front-to-back,0.5,10,219
front-to-back,0.5,10,197
front-to-back,0.5,10,215
front-to-back,0.5,10,217
front-to-back,0.5,10,213
front-to-back,0.5,10,201
front-to-back,0.5,10,207
front-to-back,0.5,10,225
front-to-back,0.5,10,218
front-to-back,0.5,10,220
front-to-back,0.5,10,210
front-to-back,0.5,10,224
front-to-back,0.5,10,212
front-to-back,0.5,10,209
front-to-back,0.5,10,225
front-to-back,0.5,10,212
front-to-back,0.5,10,218
front-to-back,0.5,10,219
front-to-back,0.5,10,205
front-to-back,0.5,10,214
front-to-back,0.5,10,221
front-to-back,0.5,10,212
front-to-back,0.5,10,216
front-to-back,0.5,10,212
front-to-back,0.5,10,219
front-to-back,0.5,10,214
front-to-back,0.5,10,216
front-to-back,0.5,10,210
front-to-back,0.5,10,208
front-to-back,0.5,10,224
front-to-back,0.5,10,217
front-to-back,0.5,10,226
front-to-back,0.5,10,222
front-to-back,0.5,10,228
front-to-back,0.5,10,220
front-to-back,0.5,10,213
front-to-back,0.5,10,218
front-to-back,0.5,10,218
front-to-back,0.5,10,220
front-to-back,0.5,10,206
front-to-back,0.5,10,211
front-to-back,0.5,10,213
front-to-back,0.5,10,230
front-to-back,0.5,10,218
front-to-back,0.5,10,226
front-to-back,0.5,10,207
front-to-back,0.5,10,222
front-to-back,0.5,10,223
front-to-back,0.5,10,220
front-to-back,0.5,10,223
front-to-back,0.5,10,213
front-to-back,0.5,10,219
front-to-back,0.5,10,208
front-to-back,0.5,10,216
front-to-back,0.5,10,215
front-to-back,0.5,10,221
front-to-back,0.5,10,213
front-to-back,0.5,10,219
front-to-back,0.5,10,198
front-to-back,0.5,10,233
front-to-back,0.5,10,212
front-to-back,0.5,10,207
front-to-back,0.5,10,220
front-to-back,0.5,10,223
front-to-back,0.5,10,222
front-to-back,0.5,10,202
front-to-back,0.5,10,216
front-to-back,0.5,10,207
front-to-back,0.5,10,210
front-to-back,0.5,10,224
front-to-back,0.5,10,213
front-to-back,0.5,10,217
front-to-back,0.5,10,214
front-to-back,0.5,10,219
front-to-back,0.5,10,217
front-to-back,0.5,10,210
front-to-back,0.5,10,214
front-to-back,0.5,10,234
front-to-back,0.5,10,205
front-to-back,0.5,10,228
front-to-back,0.5,10,218
front-to-back,0.5,10,210
front-to-back,0.5,10,225
front-to-back,0.5,10,219
front-to-back,0.5,10,223
front-to-back,0.5,10,210
front-to-back,0.5,10,226
front-to-back,0.5,10,217
front-to-back,0.5,10,202
front-to-back,0.5,10,221
front-to-back,0.5,10,214
front-to-back,0.5,10,217
front-to-back,0.5,10,224
front-to-back,0.5,10,203
front-to-back,0.5,10,224
front-to-back,0.5,10,217
front-to-back,0.5,10,217
front-to-back,0.5,10,217
front-to-back,0.5,10,212
front-to-back,0.5,10,209
front-to-back,0.5,10,214
front-to-back,0.5,10,216
front-to-back,0.5,10,208
front-to-back,0.5,10,208
front-to-back,0.5,10,211
front-to-back,0.5,10,210
front-to-back,0.5,10,219
front-to-back,0.5,10,226
front-to-back,0.5,10,218
front-to-back,0.5,10,212
front-to-back,0.5,10,211
front-to-back,0.5,10,221
front-to-back,0.5,10,206
front-to-back,0.5,10,221
front-to-back,0.5,10,212
front-to-back,0.5,10,218
front-to-back,0.5,10,213
front-to-back,0.5,10,221
front-to-back,0.5,10,210
front-to-back,0.5,10,221
front-to-back,0.5,10,213
front-to-back,0.5,10,219
front-to-back,0.5,10,217
front-to-back,0.5,10,224
front-to-back,0.5,10,223
front-to-back,0.5,10,211
front-to-back,0.5,10,222
front-to-back,0.5,10,219
front-to-back,0.5,10,217
front-to-back,0.5,10,225
front-to-back,0.5,10,213
front-to-back,0.5,10,220
front-to-back,0.5,10,220
front-to-back,0.5,10,224
front-to-back,0.5,10,231
front-to-back,0.5,10,212
front-to-back,0.5,10,219
front-to-back,0.5,10,238
front-to-back,0.5,10,209
front-to-back,0.5,10,216
front-to-back,0.5,10,228
front-to-back,0.5,10,211
front-to-back,0.5,10,213
front-to-back,0.5,10,207
front-to-back,0.5,10,198
front-to-back,1.0,10,296
front-to-back,1.0,10,288
front-to-back,1.0,10,299
front-to-back,1.0,10,281
front-to-back,1.0,10,283
front-to-back,1.0,10,293
front-to-back,1.0,10,294
front-to-back,1.0,10,306
front-to-back,1.0,10,282
front-to-back,1.0,10,281
front-to-back,1.0,10,290
front-to-back,1.0,10,283
front-to-back,1.0,10,301
front-to-back,1.0,10,298
front-to-back,1.0,10,292
front-to-back,1.0,10,282
front-to-back,1.0,10,293
front-to-back,1.0,10,290
front-to-back,1.0,10,279
front-to-back,1.0,10,281
front-to-back,1.0,10,277
front-to-back,1.0,10,290
front-to-back,1.0,10,294
front-to-back,1.0,10,281
front-to-back,1.0,10,285
front-to-back,1.0,10,301
front-to-back,1.0,10,289
front-to-back,1.0,10,287
front-to-back,1.0,10,285
front-to-back,1.0,10,288
front-to-back,1.0,10,292
front-to-back,1.0,10,297
front-to-back,1.0,10,288
front-to-back,1.0,10,290
front-to-back,1.0,10,285
front-to-back,1.0,10,285
front-to-back,1.0,10,298
front-to-back,1.0,10,286
front-to-back,1.0,10,284
front-to-back,1.0,10,281
front-to-back,1.0,10,306
front-to-back,1.0,10,292
front-to-back,1.0,10,292
front-to-back,1.0,10,292
front-to-back,1.0,10,288
front-to-back,1.0,10,285
front-to-back,1.0,10,296
front-to-back,1.0,10,288
front-to-back,1.0,10,286
front-to-back,1.0,10,286
front-to-back,1.0,10,281
front-to-back,1.0,10,298
front-to-back,1.0,10,294
front-to-back,1.0,10,299
front-to-back,1.0,10,283
front-to-back,1.0,10,284
front-to-back,1.0,10,283
front-to-back,1.0,10,280
front-to-back,1.0,10,304
front-to-back,1.0,10,289
front-to-back,1.0,10,302
front-to-back,1.0,10,295
front-to-back,1.0,10,287
front-to-back,1.0,10,296
front-to-back,1.0,10,280
front-to-back,1.0,10,282
front-to-back,1.0,10,286
front-to-back,1.0,10,284
front-to-back,1.0,10,289
front-to-back,1.0,10,281
front-to-back,1.0,10,288
front-to-back,1.0,10,275
front-to-back,1.0,10,285
front-to-back,1.0,10,293
front-to-back,1.0,10,288
front-to-back,1.0,10,302
front-to-back,1.0,10,296
front-to-back,1.0,10,290
front-to-back,1.0,10,279
front-to-back,1.0,10,296
front-to-back,1.0,10,287
front-to-back,1.0,10,289
front-to-back,1.0,10,296
front-to-back,1.0,10,304
front-to-back,1.0,10,285
front-to-back,1.0,10,294
front-to-back,1.0,10,293
front-to-back,1.0,10,292
front-to-back,1.0,10,294
front-to-back,1.0,10,285
front-to-back,1.0,10,290
front-to-back,1.0,10,298
front-to-back,1.0,10,289
front-to-back,1.0,10,288
front-to-back,1.0,10,299
front-to-back,1.0,10,291
front-to-back,1.0,10,296
front-to-back,1.0,10,301
front-to-back,1.0,10,290
front-to-back,1.0,10,284
front-to-back,1.0,10,296
front-to-back,1.0,10,280
front-to-back,1.0,10,290
front-to-back,1.0,10,294
front-to-back,1.0,10,299
front-to-back,1.0,10,287
front-to-back,1.0,10,285
front-to-back,1.0,10,305
front-to-back,1.0,10,292
front-to-back,1.0,10,290
front-to-back,1.0,10,300
front-to-back,1.0,10,292
front-to-back,1.0,10,289
front-to-back,1.0,10,294
front-to-back,1.0,10,280
front-to-back,1.0,10,297
front-to-back,1.0,10,293
front-to-back,1.0,10,288
front-to-back,1.0,10,292
front-to-back,1.0,10,290
front-to-back,1.0,10,302
front-to-back,1.0,10,283
front-to-back,1.0,10,276
front-to-back,1.0,10,291
front-to-back,1.0,10,301
front-to-back,1.0,10,290
front-to-back,1.0,10,299
front-to-back,1.0,10,291
front-to-back,1.0,10,288
front-to-back,1.0,10,286
front-to-back,1.0,10,293
front-to-back,1.0,10,294
front-to-back,1.0,10,286
front-to-back,1.0,10,292
front-to-back,1.0,10,290
front-to-back,1.0,10,271
front-to-back,1.0,10,284
front-to-back,1.0,10,305
front-to-back,1.0,10,286
front-to-back,1.0,10,293
front-to-back,1.0,10,294
front-to-back,1.0,10,294
front-to-back,1.0,10,301
front-to-back,1.0,10,283
front-to-back,1.0,10,282
front-to-back,1.0,10,288
front-to-back,1.0,10,287
front-to-back,1.0,10,299
front-to-back,1.0,10,288
front-to-back,1.0,10,281
front-to-back,1.0,10,290
front-to-back,1.0,10,291
front-to-back,1.0,10,295
front-to-back,1.0,10,294
front-to-back,1.0,10,293
front-to-back,1.0,10,299
front-to-back,1.0,10,285
front-to-back,1.0,10,290
front-to-back,1.0,10,283
front-to-back,1.0,10,301
front-to-back,1.0,10,284
front-to-back,1.0,10,284
front-to-back,1.0,10,291
front-to-back,1.0,10,291
front-to-back,1.0,10,284
front-to-back,1.0,10,271
front-to-back,1.0,10,282
front-to-back,1.0,10,281
front-to-back,1.0,10,288
front-to-back,1.0,10,299
front-to-back,1.0,10,299
front-to-back,1.0,10,287
front-to-back,1.0,10,300
front-to-back,1.0,10,293
front-to-back,1.0,10,290
front-to-back,1.0,10,291
front-to-back,1.0,10,293
front-to-back,1.0,10,279
front-to-back,1.0,10,307
front-to-back,1.0,10,285
front-to-back,1.0,10,295
front-to-back,1.0,10,289
front-to-back,1.0,10,300
front-to-back,1.0,10,292
front-to-back,1.0,10,291
front-to-back,1.0,10,297
front-to-back,1.0,10,282
front-to-back,1.0,10,288
front-to-back,1.0,10,300
front-to-back,1.0,10,284
front-to-back,1.0,10,287
front-to-back,1.0,10,288
front-to-back,1.0,10,270
front-to-back,1.0,10,288
front-to-back,1.0,10,287
front-to-back,1.0,10,273
front-to-back,1.0,10,296
front-to-back,1.0,10,277
front-to-back,1.0,10,287
front-to-back,1.0,10,288
front-to-back,1.0,10,291
front-to-back,1.0,10,291
front-to-back,1.0,10,295
front-to-back,1.0,10,283
front-to-back,1.0,10,279
front-to-back,1.0,10,292
front-to-back,1.0,10,299
front-to-back,1.0,10,293
front-to-back,1.0,10,292
front-to-back,1.0,10,300
front-to-back,1.0,10,290
front-to-back,1.0,10,285
front-to-back,1.0,10,296
front-to-back,1.0,10,291
front-to-back,1.0,10,281
front-to-back,1.0,10,293
front-to-back,1.0,10,288
front-to-back,1.0,10,282
front-to-back,1.0,10,292
front-to-back,1.0,10,270
front-to-back,1.0,10,293
front-to-back,1.0,10,286
front-to-back,1.0,10,283
front-to-back,1.0,10,278
front-to-back,1.0,10,282
front-to-back,1.0,10,277
front-to-back,1.0,10,284
front-to-back,1.0,10,294
front-to-back,1.0,10,291
front-to-back,1.0,10,296
front-to-back,1.0,10,276
front-to-back,1.0,10,294
front-to-back,1.0,10,290
front-to-back,1.0,10,286
front-to-back,1.0,10,283
front-to-back,1.0,10,293
front-to-back,1.0,10,291
front-to-back,1.0,10,287
front-to-back,1.0,10,301
front-to-back,1.0,10,296
front-to-back,1.0,10,290
front-to-back,1.0,10,298
front-to-back,1.0,10,283
front-to-back,1.0,10,288
front-to-back,1.0,10,288
front-to-back,1.0,10,296
front-to-back,1.0,10,270
front-to-back,1.0,10,300
front-to-back,1.0,10,289
front-to-back,1.0,10,289
front-to-back,1.0,10,282
front-to-back,1.0,10,291
front-to-back,1.0,10,288
front-to-back,1.0,10,285
front-to-back,1.0,10,298
front-to-back,1.0,10,291
front-to-back,1.0,10,281
front-to-back,1.0,10,285
front-to-back,1.0,10,273
front-to-back,1.0,10,292
front-to-back,1.0,10,287
front-to-back,1.0,10,285
front-to-back,1.0,10,293
front-to-back,1.0,10,284
front-to-back,1.0,10,285
front-to-back,1.0,10,290
front-to-back,1.0,10,288
front-to-back,1.0,10,296
front-to-back,1.0,10,295
front-to-back,1.0,10,288
front-to-back,1.0,10,282
front-to-back,1.0,10,291
front-to-back,1.0,10,291
front-to-back,1.0,10,294
front-to-back,1.0,10,280
front-to-back,1.0,10,286
front-to-back,1.0,10,290
front-to-back,1.0,10,296
front-to-back,1.0,10,276
front-to-back,1.0,10,300
front-to-back,1.0,10,295
front-to-back,1.0,10,294
front-to-back,1.0,10,287
front-to-back,1.0,10,290
front-to-back,1.0,10,303
front-to-back,1.0,10,291
front-to-back,1.0,10,286
front-to-back,1.0,10,285
front-to-back,1.0,10,284
front-to-back,1.0,10,288
front-to-back,1.0,10,284
front-to-back,1.0,10,298
front-to-back,1.0,10,283
front-to-back,1.0,10,305
front-to-back,1.0,10,291
front-to-back,1.0,10,287
front-to-back,1.0,10,281
front-to-back,1.0,10,275
front-to-back,1.0,10,285
front-to-back,1.0,10,294
front-to-back,1.0,10,285
front-to-back,1.0,10,292
front-to-back,1.0,10,281
front-to-back,1.0,10,299
front-to-back,1.0,10,267
front-to-back,1.0,10,286
front-to-back,1.0,10,301
front-to-back,1.0,10,284
front-to-back,1.0,10,286
front-to-back,1.0,10,292
front-to-back,1.0,10,285
front-to-back,1.0,10,295
front-to-back,1.0,10,286
front-to-back,1.0,10,298
front-to-back,1.0,10,282
front-to-back,1.0,10,299
front-to-back,1.0,10,288
front-to-back,1.0,10,287
front-to-back,1.0,10,294
front-to-back,1.0,10,296
front-to-back,1.0,10,288
front-to-back,1.0,10,288
front-to-back,1.0,10,287
front-to-back,1.0,10,300
front-to-back,1.0,10,294
front-to-back,1.0,10,284
front-to-back,1.0,10,302
front-to-back,1.0,10,286
front-to-back,1.0,10,298
front-to-back,1.0,10,287
front-to-back,1.0,10,286
front-to-back,1.0,10,287
front-to-back,1.0,10,285
front-to-back,1.0,10,289
front-to-back,1.0,10,293
front-to-back,1.0,10,282
front-to-back,1.0,10,291
front-to-back,1.0,10,295
front-to-back,1.0,10,297
front-to-back,1.0,10,288
front-to-back,1.0,10,298
front-to-back,1.0,10,287
front-to-back,1.0,10,283
front-to-back,1.0,10,282
front-to-back,1.0,10,288
front-to-back,1.0,10,278
front-to-back,1.0,10,294
front-to-back,1.0,10,294
front-to-back,1.0,10,302
front-to-back,1.0,10,296
front-to-back,1.0,10,283
front-to-back,1.0,10,298
front-to-back,1.0,10,279
front-to-back,1.0,10,289
front-to-back,1.0,10,295
front-to-back,1.0,10,283
front-to-back,1.0,10,297
front-to-back,1.0,10,292
front-to-back,1.0,10,296
front-to-back,1.0,10,290
front-to-back,1.0,10,295
front-to-back,1.0,10,300
front-to-back,1.0,10,285
front-to-back,1.0,10,286
front-to-back,1.0,10,292
front-to-back,1.0,10,285
front-to-back,1.0,10,288
front-to-back,1.0,10,271
front-to-back,1.0,10,297
front-to-back,1.0,10,284
front-to-back,1.0,10,291
front-to-back,1.0,10,301
front-to-back,1.0,10,298
front-to-back,1.0,10,281
front-to-back,1.0,10,290
front-to-back,1.0,10,285
front-to-back,1.0,10,287
front-to-back,1.0,10,307
front-to-back,1.0,10,279
front-to-back,1.0,10,285
front-to-back,1.0,10,293
front-to-back,1.0,10,289
front-to-back,1.0,10,294
front-to-back,1.0,10,295
front-to-back,1.0,10,300
front-to-back,1.0,10,288
front-to-back,1.0,10,275
front-to-back,1.0,10,291
front-to-back,1.0,10,293
front-to-back,1.0,10,292
front-to-back,1.0,10,274
front-to-back,1.0,10,279
front-to-back,1.0,10,289
front-to-back,1.0,10,287
front-to-back,1.0,10,300
front-to-back,1.0,10,285
front-to-back,1.0,10,300
front-to-back,1.0,10,286
front-to-back,1.0,10,288
front-to-back,1.0,10,298
front-to-back,1.0,10,287
front-to-back,1.0,10,280
front-to-back,1.0,10,286
front-to-back,1.0,10,294
front-to-back,1.0,10,282
front-to-back,1.0,10,293
front-to-back,1.0,10,293
front-to-back,1.0,10,290
front-to-back,1.0,10,296
front-to-back,1.0,10,291
front-to-back,1.0,10,276
front-to-back,1.0,10,275
front-to-back,1.0,10,294
front-to-back,1.0,10,300
front-to-back,1.0,10,295
front-to-back,1.0,10,286
front-to-back,1.0,10,293
front-to-back,1.0,10,288
front-to-back,1.0,10,291
front-to-back,1.0,10,291
front-to-back,1.0,10,278
front-to-back,1.0,10,285
front-to-back,1.0,10,287
front-to-back,1.0,10,292
front-to-back,1.0,10,293
front-to-back,1.0,10,295
front-to-back,1.0,10,292
front-to-back,1.0,10,292
front-to-back,1.0,10,287
front-to-back,1.0,10,282
front-to-back,1.0,10,291
front-to-back,1.0,10,299
front-to-back,1.0,10,295
front-to-back,1.0,10,290
front-to-back,1.0,10,305
front-to-back,1.0,10,291
front-to-back,1.0,10,302
front-to-back,1.0,10,293
front-to-back,1.0,10,278
front-to-back,1.0,10,296
front-to-back,1.0,10,284
front-to-back,1.0,10,280
front-to-back,1.0,10,300
front-to-back,1.0,10,294
front-to-back,1.0,10,288
front-to-back,1.0,10,289
front-to-back,1.0,10,282
front-to-back,1.0,10,276
front-to-back,1.0,10,278
front-to-back,1.0,10,300
front-to-back,1.0,10,283
front-to-back,1.0,10,295
front-to-back,1.0,10,301
front-to-back,1.0,10,273
front-to-back,1.0,10,280
front-to-back,1.0,10,290
front-to-back,1.0,10,289
front-to-back,1.0,10,295
front-to-back,1.0,10,292
front-to-back,1.0,10,290
front-to-back,1.0,10,287
front-to-back,1.0,10,295
front-to-back,1.0,10,296
front-to-back,1.0,10,289
front-to-back,1.0,10,304
front-to-back,1.0,10,279
front-to-back,1.0,10,289
front-to-back,1.0,10,295
front-to-back,1.0,10,296
front-to-back,1.0,10,285
front-to-back,1.0,10,287
front-to-back,1.0,10,298
front-to-back,1.0,10,282
front-to-back,1.0,10,288
front-to-back,1.0,10,292
front-to-back,1.0,10,296
front-to-back,1.0,10,298
front-to-back,1.0,10,282
front-to-back,1.0,10,292
front-to-back,1.0,10,300
front-to-back,1.0,10,292
front-to-back,1.0,10,282
front-to-back,1.0,10,278
front-to-back,1.0,10,302
front-to-back,1.0,10,285
front-to-back,1.0,10,284
front-to-back,1.0,10,294
front-to-back,1.0,10,297
front-to-back,1.0,10,300
front-to-back,1.0,10,291
front-to-back,1.0,10,292
front-to-back,1.0,10,285
front-to-back,1.0,10,295
front-to-back,1.0,10,283
front-to-back,1.0,10,293
front-to-back,1.0,10,300
front-to-back,1.0,10,291
front-to-back,1.0,10,293
front-to-back,1.0,10,281
front-to-back,1.0,10,285
front-to-back,1.0,10,274
front-to-back,1.0,10,279
front-to-back,1.0,10,293
front-to-back,1.0,10,293
front-to-back,1.0,10,291
front-to-back,1.0,10,290
front-to-back,1.0,10,288
front-to-back,1.0,10,304
front-to-back,1.0,10,293
front-to-back,1.0,10,290
front-to-back,1.0,10,292
front-to-back,1.0,10,286
front-to-back,1.0,10,278
front-to-back,1.0,10,290
front-to-back,1.0,10,305
front-to-back,1.0,10,292
front-to-back,1.0,10,295
front-to-back,1.0,10,289
front-to-back,1.0,10,290
front-to-back,1.0,10,280
front-to-back,1.0,10,288
front-to-back,1.0,10,294
front-to-back,1.0,10,282
front-to-back,1.0,10,289
front-to-back,1.0,10,293
front-to-back,1.0,10,295
front-to-back,1.0,10,292
front-to-back,1.0,10,299
front-to-back,1.0,10,291
front-to-back,1.0,10,287
front-to-back,1.0,10,287
front-to-back,1.0,10,287
front-to-back,1.0,10,286
front-to-back,1.0,10,295
front-to-back,1.0,10,274
front-to-back,1.0,10,297
front-to-back,1.0,10,283
front-to-back,1.0,10,299
front-to-back,1.0,10,290
front-to-back,1.0,10,298
front-to-back,1.0,10,296
front-to-back,1.0,10,293
front-to-back,1.0,10,287
front-to-back,1.0,10,290
front-to-back,1.0,10,297
front-to-back,1.0,10,297
front-to-back,1.0,10,280
front-to-back,1.0,10,289
front-to-back,1.0,10,291
front-to-back,1.0,10,291
front-to-back,1.0,10,289
front-to-back,1.0,10,283
front-to-back,1.0,10,284
front-to-back,1.0,10,296
front-to-back,1.0,10,285
front-to-back,1.0,10,288
front-to-back,1.0,10,307
front-to-back,1.0,10,287
front-to-back,1.0,10,298
front-to-back,1.0,10,291
front-to-back,1.0,10,287
front-to-back,1.0,10,287
front-to-back,1.0,10,287
front-to-back,1.0,10,295
front-to-back,1.0,10,288
front-to-back,1.0,10,283
front-to-back,1.0,10,296
front-to-back,1.0,10,290
front-to-back,1.0,10,291
front-to-back,1.0,10,278
front-to-back,1.0,10,293
front-to-back,1.0,10,296
front-to-back,1.0,10,304
front-to-back,1.0,10,292
front-to-back,1.0,10,292
front-to-back,1.0,10,293
front-to-back,1.0,10,283
front-to-back,1.0,10,286
front-to-back,1.0,10,273
front-to-back,1.0,10,280
front-to-back,1.0,10,295
front-to-back,1.0,10,293
front-to-back,1.0,10,278
front-to-back,1.0,10,288
front-to-back,1.0,10,297
front-to-back,1.0,10,284
front-to-back,1.0,10,284
front-to-back,1.0,10,301
front-to-back,1.0,10,287
front-to-back,1.0,10,280
front-to-back,1.0,10,288
front-to-back,1.0,10,289
front-to-back,1.0,10,291
front-to-back,1.0,10,290
front-to-back,1.0,10,296
front-to-back,1.0,10,287
front-to-back,1.0,10,295
front-to-back,1.0,10,296
front-to-back,1.0,10,284
front-to-back,1.0,10,290
front-to-back,1.0,10,279
front-to-back,1.0,10,289
front-to-back,1.0,10,305
front-to-back,1.0,10,289
front-to-back,1.0,10,285
front-to-back,1.0,10,289
front-to-back,1.0,10,286
front-to-back,1.0,10,290
front-to-back,1.0,10,293
front-to-back,1.0,10,299
front-to-back,1.0,10,290
front-to-back,1.0,10,301
front-to-back,1.0,10,275
front-to-back,1.0,10,289
front-to-back,1.0,10,298
front-to-back,1.0,10,299
front-to-back,1.0,10,289
front-to-back,1.0,10,292
front-to-back,1.0,10,284
front-to-back,1.0,10,300
front-to-back,1.0,10,284
front-to-back,1.0,10,288
front-to-back,1.0,10,278
front-to-back,1.0,10,295
front-to-back,1.0,10,283
front-to-back,1.0,10,295
front-to-back,1.0,10,293
front-to-back,1.0,10,282
front-to-back,1.0,10,288
front-to-back,1.0,10,294
front-to-back,1.0,10,297
front-to-back,1.0,10,286
front-to-back,1.0,10,284
front-to-back,1.0,10,285
front-to-back,1.0,10,296
front-to-back,1.0,10,274
front-to-back,1.0,10,290
front-to-back,1.0,10,282
front-to-back,1.0,10,272
front-to-back,1.0,10,285
front-to-back,1.0,10,292
front-to-back,1.0,10,283
front-to-back,1.0,10,276
front-to-back,1.0,10,279
front-to-back,1.0,10,295
front-to-back,1.0,10,296
front-to-back,1.0,10,295
front-to-back,1.0,10,290
front-to-back,1.0,10,296
front-to-back,1.0,10,291
front-to-back,1.0,10,285
front-to-back,1.0,10,294
front-to-back,1.0,10,290
front-to-back,1.0,10,294
front-to-back,1.0,10,290
front-to-back,1.0,10,291
front-to-back,1.0,10,286
front-to-back,1.0,10,294
front-to-back,1.0,10,293
front-to-back,1.0,10,286
front-to-back,1.0,10,289
front-to-back,1.0,10,283
front-to-back,1.0,10,285
front-to-back,1.0,10,290
front-to-back,1.0,10,291
front-to-back,1.0,10,285
front-to-back,1.0,10,297
front-to-back,1.0,10,294
front-to-back,1.0,10,297
front-to-back,1.0,10,273
front-to-back,1.0,10,294
front-to-back,1.0,10,282
front-to-back,1.0,10,294
front-to-back,1.0,10,301
front-to-back,1.0,10,297
front-to-back,1.0,10,291
front-to-back,1.0,10,285
front-to-back,1.0,10,283
front-to-back,1.0,10,288
front-to-back,1.0,10,292
front-to-back,1.0,10,298
front-to-back,1.0,10,292
front-to-back,1.0,10,288
front-to-back,1.0,10,281
front-to-back,1.0,10,285
front-to-back,1.0,10,297
front-to-back,1.0,10,300
front-to-back,1.0,10,282
front-to-back,1.0,10,300
front-to-back,1.0,10,292
front-to-back,1.0,10,295
front-to-back,1.0,10,296
front-to-back,1.0,10,296
front-to-back,1.0,10,274
front-to-back,1.0,10,291
front-to-back,1.0,10,285
front-to-back,1.0,10,293
front-to-back,1.0,10,286
front-to-back,1.0,10,295
front-to-back,1.0,10,286
front-to-back,1.0,10,280
front-to-back,1.0,10,281
front-to-back,1.0,10,294
front-to-back,1.0,10,284
front-to-back,1.0,10,293
front-to-back,1.0,10,283
front-to-back,1.0,10,299
front-to-back,1.0,10,286
front-to-back,1.0,10,285
front-to-back,1.0,10,285
front-to-back,1.0,10,292
front-to-back,1.0,10,281
front-to-back,1.0,10,281
front-to-back,1.0,10,294
front-to-back,1.0,10,288
front-to-back,1.0,10,290
front-to-back,1.0,10,277
front-to-back,1.0,10,290
front-to-back,1.0,10,298
front-to-back,1.0,10,286
front-to-back,1.0,10,283
front-to-back,1.0,10,288
front-to-back,1.0,10,293
front-to-back,1.0,10,283
front-to-back,1.0,10,288
front-to-back,1.0,10,292
front-to-back,1.0,10,297
front-to-back,1.0,10,297
front-to-back,1.0,10,280
front-to-back,1.0,10,286
front-to-back,1.0,10,274
front-to-back,1.0,10,289
front-to-back,1.0,10,296
front-to-back,1.0,10,288
front-to-back,1.0,10,289
front-to-back,1.0,10,294
front-to-back,1.0,10,290
front-to-back,1.0,10,285
front-to-back,1.0,10,287
front-to-back,1.0,10,293
front-to-back,1.0,10,285
front-to-back,1.0,10,301
front-to-back,1.0,10,303
front-to-back,1.0,10,293
front-to-back,1.0,10,296
front-to-back,1.0,10,297
front-to-back,1.0,10,291
front-to-back,1.0,10,287
front-to-back,1.0,10,291
front-to-back,1.0,10,287
front-to-back,1.0,10,298
front-to-back,1.0,10,286
front-to-back,1.0,10,279
front-to-back,1.0,10,297
front-to-back,1.0,10,289
front-to-back,1.0,10,292
front-to-back,1.0,10,283
front-to-back,1.0,10,292
front-to-back,1.0,10,295
front-to-back,1.0,10,284
front-to-back,1.0,10,293
front-to-back,1.0,10,293
front-to-back,1.0,10,291
front-to-back,1.0,10,289
front-to-back,1.0,10,287
front-to-back,1.0,10,294
front-to-back,1.0,10,287
front-to-back,1.0,10,300
front-to-back,1.0,10,284
front-to-back,1.0,10,281
front-to-back,1.0,10,278
